Address,Parcel ID,Contractor Name,Price,Demolition Date,Commercial Building,Council_District,Latitude,Longitude,Location
11664 St Louis,13011153.,Homrich,$12800.00,12/16/2015,No,3,42.40952,-83.038846,"11664 St
(42.40952, -83.038846)"
13779 Gable,13012706.,Homrich,$10400.00,12/07/2015,No,3,42.418357,-83.042146,"13779 Gable
(42.418357, -83.042146)"
13773 Gable,13012707.,Homrich,$10000.00,12/07/2015,No,3,42.418256,-83.042143,"13773 Gable
(42.418256, -83.042143)"
13751 Gable,13012710.,Homrich,$11900.00,12/14/2015,No,3,42.417951,-83.042133,"13751 Gable
(42.417951, -83.042133)"
13743 Gable,13012711.,Homrich,$13200.00,12/14/2015,No,3,42.41785,-83.04213,"13743 Gable
(42.41785, -83.04213)"
13703 Gable,13012716.,Homrich,$20500.00,12/07/2015,No,3,42.417346,-83.042115,"13703 Gable
(42.417346, -83.042115)"
13439 Gable,13012727.,Homrich,$12500.00,12/08/2015,No,3,42.416094,-83.042077,"13439 Gable
(42.416094, -83.042077)"
13790 Gable,13012335.,Homrich,$12700.00,12/07/2015,No,3,42.418575,-83.041483,"13790 Gable
(42.418575, -83.041483)"
13276 Gable,13012304.,Homrich,$10200.00,12/08/2015,No,3,42.41521,-83.041369,"13276 Gable
(42.41521, -83.041369)"
13200 Gable,13012294.,Homrich,$13600.00,01/26/2016,No,3,42.414217,-83.041348,"13200 Gable
(42.414217, -83.041348)"
12834 Gable,13012278.,Homrich,$9900.00,01/29/2016,No,3,42.4125,-83.041308,"12834 Gable
(42.4125, -83.041308)"
12843 Dwyer,13012127-8,DMC Consultants,$11235.00,08/19/2015,No,3,42.412654,-83.040793,"12843 Dwyer
(42.412654, -83.040793)"
12932 Dwyer,13011682.,Homrich,$11300.00,12/04/2015,No,3,42.413868,-83.040162,"12932 Dwyer
(42.413868, -83.040162)"
12854 Dwyer,13011671.,Homrich,$10400.00,12/16/2015,No,3,42.412812,-83.040138,"12854 Dwyer
(42.412812, -83.040138)"
12848 Dwyer,13011670.,Homrich,$11100.00,12/08/2015,No,3,42.412716,-83.040136,"12848 Dwyer
(42.412716, -83.040136)"
13791 St Louis,13011534.,Homrich,$13200.00,12/15/2015,No,3,42.418616,-83.039743,"13791 St
(42.418616, -83.039743)"
17559 GABLE,13012673.,Homrich,$9000.00,12/14/2015,No,3,42.423861,-83.042595,"17559 GABLE
(42.423861, -83.042595)"
17533 Gable,13012677.,Homrich,$10100.00,12/02/2015,No,3,42.423534,-83.04255,"17533 Gable
(42.423534, -83.04255)"
17179 Gable,13012694.,Homrich,$10700.00,12/10/2015,No,3,42.420276,-83.042031,"17179 Gable
(42.420276, -83.042031)"
17167 Gable,13012696.,Homrich,$10200.00,12/10/2015,No,3,42.420111,-83.042022,"17167 Gable
(42.420111, -83.042022)"
17151 Gable,13012699.,Homrich,$11400.00,12/11/2015,No,3,42.419865,-83.04201,"17151 Gable
(42.419865, -83.04201)"
17133 Gable,13012702.,Homrich,$11200.00,12/07/2015,No,3,42.419618,-83.041997,"17133 Gable
(42.419618, -83.041997)"
18633 Gable,13012616.,Homrich,$13000.00,12/01/2015,No,3,42.430492,-83.042913,"18633 Gable
(42.430492, -83.042913)"
18441 Gable,13012634.,Homrich,$11600.00,12/02/2015,No,3,42.428552,-83.042828,"18441 Gable
(42.428552, -83.042828)"
19433 Gable,13012555.,Homrich,$14500.00,12/22/2015,No,3,42.437985,-83.043172,"19433 Gable
(42.437985, -83.043172)"
19726 Dwyer,13011884.,Homrich,$11700.00,12/04/2015,No,3,42.44033,-83.041341,"19726 Dwyer
(42.44033, -83.041341)"
3952 Sheridan,17012796.,Homrich,$18800.00,07/21/2015,No,5,42.368357,-83.012489,"3952 Sheridan
(42.368357, -83.012489)"
3940 Sheridan,17012794.,Homrich,$16300.00,07/21/2015,No,5,42.368209,-83.01239,"3940 Sheridan
(42.368209, -83.01239)"
4440 Seyburn,17010722.,Homrich,$15100.00,07/15/2015,No,5,42.372091,-83.010891,"4440 Seyburn
(42.372091, -83.010891)"
3998 Seyburn,17010700.,Homrich,$12800.00,07/17/2015,No,5,42.370149,-83.009528,"3998 Seyburn
(42.370149, -83.009528)"
2588 Sturtevant,10003737.,Able Demolition,$13130.00,06/16/2015,No,5,42.388157,-83.118506,"2588 Sturtevant
(42.388157, -83.118506)"
2579 HIGHLAND,10003649.,Able Demolition,$11948.30,06/16/2015,No,5,42.387163,-83.117682,"2579 HIGHLAND
(42.387163, -83.117682)"
1172 E Grand Blvd,15007679.001,Able Demolition,$16756.00,02/03/2016,No,5,42.374153,-83.018796,"1172 E Grand Blvd
(42.374153, -83.018796)"
5057 Baldwin,17011499.,Homrich,$14000.00,09/01/2015,No,5,42.375843,-83.015582,"5057 Baldwin
(42.375843, -83.015582)"
5015 Baldwin,17011506.,Homrich,$15300.00,07/14/2015,No,5,42.375326,-83.015239,"5015 Baldwin
(42.375326, -83.015239)"
5038 Seyburn,17010766.,Homrich,$12500.00,07/15/2015,No,5,42.376225,-83.013759,"5038 Seyburn
(42.376225, -83.013759)"
5026 Seyburn,17010764.,Homrich,$14000.00,07/15/2015,No,5,42.376079,-83.013657,"5026 Seyburn
(42.376079, -83.013657)"
1082 E Grand Blvd,15007666.,Homrich,$19300.00,07/15/2015,No,5,42.371801,-83.017424,"1082 E Grand Blvd
(42.371801, -83.017424)"
4742 Field,17013722-37,Homrich,$20600.00,07/20/2015,No,5,42.372702,-83.016605,"4742 Field
(42.372702, -83.016605)"
4515 Field,15007332.,Homrich,$18600.00,07/15/2015,No,5,42.371292,-83.016453,"4515 Field
(42.371292, -83.016453)"
4716 Field,17013718.,1 Way Service,$47500.00,07/07/2015,Yes,5,42.372368,-83.016389,"4716 Field
(42.372368, -83.016389)"
4732 Sheridan,17012853.,Homrich,$21200.00,07/17/2015,No,5,42.372917,-83.015507,"4732 Sheridan
(42.372917, -83.015507)"
950 E Grand Blvd,15007639.,Able Demolition,$16544.00,02/04/2016,No,5,42.368579,-83.015304,"950 E Grand Blvd
(42.368579, -83.015304)"
4499 Sheridan,17013226.,Homrich,$22200.00,07/21/2015,No,5,42.371424,-83.015238,"4499 Sheridan
(42.371424, -83.015238)"
4756 Townsend,17012054.,Homrich,$14900.00,07/14/2015,No,5,42.373598,-83.014678,"4756 Townsend
(42.373598, -83.014678)"
4451 Baldwin,17011550.,Homrich,$13000.00,07/17/2015,No,5,42.371582,-83.012793,"4451 Baldwin
(42.371582, -83.012793)"
4090 Townsend,17012018.,Homrich,$14900.00,07/22/2015,No,5,42.370418,-83.012585,"4090 Townsend
(42.370418, -83.012585)"
3694 Townsend,17011974.,Homrich,$14000.00,07/22/2015,No,5,42.366975,-83.010278,"3694 Townsend
(42.366975, -83.010278)"
3667 Baldwin,17011608.,Homrich,$15300.00,07/20/2015,No,5,42.366767,-83.009591,"3667 Baldwin
(42.366767, -83.009591)"
3702 Seyburn,17010672.,Homrich,$14300.00,07/20/2015,No,5,42.367938,-83.007957,"3702 Seyburn
(42.367938, -83.007957)"
3462 Van Dyke,17009293.,Homrich,$16200.00,07/28/2015,No,5,42.365955,-83.005011,"3462 Van
(42.365955, -83.005011)"
2531 Parker,17009069.,Homrich,$14800.00,07/21/2015,No,5,42.362398,-83.001904,"2531 Parker
(42.362398, -83.001904)"
2447 Parker,17009083.,Homrich,$16600.00,07/21/2015,No,5,42.361377,-83.00117,"2447 Parker
(42.361377, -83.00117)"
2426 Parker,17008760.,Homrich,$21100.00,07/21/2015,No,5,42.361367,-83.000445,"2426 Parker
(42.361367, -83.000445)"
2551 Fischer,17006036.,Homrich,$15600.00,07/22/2015,No,5,42.364988,-82.996248,"2551 Fischer
(42.364988, -82.996248)"
1723 Fischer,17006094.,Able Demolition,$15090.00,02/09/2016,No,5,42.359593,-82.992364,"1723 Fischer
(42.359593, -82.992364)"
1780 Fischer,19010394.,Homrich,$16900.00,07/21/2015,No,5,42.360481,-82.992248,"1780 Fischer
(42.360481, -82.992248)"
8650 Goethe,17006007.,Homrich,$17100.00,07/22/2015,No,5,42.367494,-82.998063,"8650 Goethe
(42.367494, -82.998063)"
2903 Fischer,17006031.,Able Demolition,$23514.00,02/09/2016,No,5,42.36552,-82.99663,"2903 Fischer
(42.36552, -82.99663)"
2000 W Davison,08004500.,Able Demolition,$17301.30,06/19/2015,No,2,42.395897,-83.11522,"2000 W Davison
(42.395897, -83.11522)"
4925 Holcomb,19008646.,Homrich,$20500.00,07/23/2015,No,5,42.379714,-83.002536,"4925 Holcomb
(42.379714, -83.002536)"
5014 Crane,19009787.,Homrich,$14400.00,07/23/2015,No,5,42.379415,-83.004721,"5014 Crane
(42.379415, -83.004721)"
5885 Rohns,19009361.,Homrich,$19900.00,07/22/2015,No,5,42.386683,-83.008831,"5885 Rohns
(42.386683, -83.008831)"
5859 Rohns,19009364.,Homrich,$21700.00,07/22/2015,No,5,42.386388,-83.008637,"5859 Rohns
(42.386388, -83.008637)"
5900 Rohns,19009185.,Homrich,$14100.00,07/23/2015,No,5,42.387073,-83.008407,"5900 Rohns
(42.387073, -83.008407)"
4893 Cooper,19006599.,Homrich,$12300.00,07/23/2015,No,4,42.381083,-82.999107,"4893 Cooper
(42.381083, -82.999107)"
4849 Garland,21038138.,Homrich,$14200.00,07/23/2015,No,4,42.383246,-82.993597,"4849 Garland
(42.383246, -82.993597)"
12034 Conner,21046346.,Farrow Group,$13525.00,12/08/2015,No,4,42.412646,-83.00681,"12034 Conner
(42.412646, -83.00681)"
11283 Minden,21013410.,Homrich,$12300.00,12/17/2015,No,4,42.414096,-83.004226,"11283 Minden
(42.414096, -83.004226)"
11034 Christy,21013215.,Homrich,$13900.00,11/25/2015,No,4,42.412154,-83.005722,"11034 Christy
(42.412154, -83.005722)"
11042 Findlay,21013017.,Able Demolition,$17288.68,07/09/2015,No,4,42.411536,-83.004891,"11042 Findlay
(42.411536, -83.004891)"
11078 Findlay,21013011.,Able Demolition,$13301.70,07/09/2015,No,4,42.41175,-83.00428,"11078 Findlay
(42.41175, -83.00428)"
11125 Findlay,21013034.,Able Demolition,$14942.95,07/09/2015,No,4,42.412425,-83.003814,"11125 Findlay
(42.412425, -83.003814)"
8959 Grace,19003783.,Able Demolition,$17713.89,08/04/2015,No,3,42.396872,-83.003981,"8959 Grace
(42.396872, -83.003981)"
5013 Belvidere,19007829.,Homrich,$16600.00,07/24/2015,No,5,42.380548,-83.001829,"5013 Belvidere
(42.380548, -83.001829)"
11507 Findlay,21013060.,ABC Demolition,$11950.00,07/02/2015,No,4,42.413532,-83.000654,"11507 Findlay
(42.413532, -83.000654)"
11490 Findlay,21012977.,ABC Demolition,$19250.00,07/06/2015,No,4,42.41303,-83.000617,"11490 Findlay
(42.41303, -83.000617)"
12923 E State Fair,21024301-3,Blue Star,$15700.00,09/14/2015,No,3,42.442275,-82.992142,"12923 E State
(42.442275, -82.992142)"
13401 E State Fair,21024347.,"313 Construction, LLC",$18671.60,10/19/2015,No,3,42.44238,-82.987699,"13401 E State
(42.44238, -82.987699)"
10419 Devine,19002577.,Able Demolition,$11400.37,07/10/2015,No,3,42.398491,-83.000265,"10419 Devine
(42.398491, -83.000265)"
9326 Kresge,19003731.,Able Demolition,$12249.28,07/10/2015,No,3,42.398851,-83.002623,"9326 Kresge
(42.398851, -83.002623)"
11077 Whithorn,21012529.,ABC Demolition,$11950.00,07/10/2015,No,4,42.411497,-83.003857,"11077 Whithorn
(42.411497, -83.003857)"
11284 Christy,21013198.,Homrich,$15200.00,11/25/2015,No,4,42.412958,-83.003416,"11284 Christy
(42.412958, -83.003416)"
11151 Findlay,21013038.,ABC Demolition,$11250.00,07/10/2015,No,4,42.41259,-83.003348,"11151 Findlay
(42.41259, -83.003348)"
11167 Findlay,21013040.,ABC Demolition,$13350.00,07/10/2015,No,4,42.412672,-83.003114,"11167 Findlay
(42.412672, -83.003114)"
11175 Findlay,21013041.,ABC Demolition,$11350.00,07/10/2015,No,4,42.412713,-83.002997,"11175 Findlay
(42.412713, -83.002997)"
11187 Findlay,21013043.,ABC Demolition,$22500.00,07/10/2015,No,4,42.412795,-83.002763,"11187 Findlay
(42.412795, -83.002763)"
11784 Wilfred,21010977.,Able Demolition,$15453.00,07/08/2015,No,4,42.410529,-82.99511,"11784 Wilfred
(42.410529, -82.99511)"
11790 Wilfred,21010976.,Able Demolition,$15655.00,07/08/2015,No,4,42.410576,-82.994976,"11790 Wilfred
(42.410576, -82.994976)"
11403 College,21013591.,Homrich,$12800.00,12/17/2015,No,4,42.415245,-83.003858,"11403 College
(42.415245, -83.003858)"
11459 Findlay,21013053.,ABC Demolition,$11500.00,07/08/2015,No,4,42.413243,-83.001473,"11459 Findlay
(42.413243, -83.001473)"
11135 Whithorn,21012538.,"Adamo Group, Inc.",$22432.00,10/05/2015,No,4,42.411838,-83.002887,"11135 Whithorn
(42.411838, -83.002887)"
11434 Findlay,21012986-7,Rickman Enterprise Group,$13630.00,08/16/2015,No,4,42.412674,-83.001627,"11434 Findlay
(42.412674, -83.001627)"
11810 Wilfred,21010973-4,Rickman Enterprise Group,$15240.00,08/16/2015,No,4,42.410741,-82.99465,"11810 Wilfred
(42.410741, -82.99465)"
11465 Findlay,21013054.,ABC Demolition,$11550.00,07/08/2015,No,4,42.413285,-83.001356,"11465 Findlay
(42.413285, -83.001356)"
11523 Minden,21013433.,Homrich,$17400.00,11/25/2015,No,4,42.415123,-83.001316,"11523 Minden
(42.415123, -83.001316)"
11468 FINDLAY,21012981.,ABC Demolition,$13150.00,07/02/2015,No,4,42.412885,-83.001026,"11468 FINDLAY
(42.412885, -83.001026)"
11487 Findlay,21013057.,ABC Demolition,$16150.00,07/06/2015,No,4,42.413409,-83.001005,"11487 Findlay
(42.413409, -83.001005)"
11495 Findlay,21013058.,ABC Demolition,$11150.00,07/06/2015,No,4,42.413449,-83.000888,"11495 Findlay
(42.413449, -83.000888)"
11501 Findlay,21013059.,ABC Demolition,$11825.00,07/02/2015,No,4,42.413491,-83.000771,"11501 Findlay
(42.413491, -83.000771)"
19775 Hamburg,21033936.003L,Farrow Group,$13085.00,10/21/2015,No,3,42.441385,-82.997958,"19775 Hamburg
(42.441385, -82.997958)"
19625 Hamburg,21033947.,Timesavers Contracting,$12790.00,07/11/2015,No,3,42.440033,-82.997903,"19625 Hamburg
(42.440033, -82.997903)"
19761 Waltham,21032827-8,"313 Construction, LLC",$13361.41,10/05/2015,No,3,42.441272,-82.995439,"19761 Waltham
(42.441272, -82.995439)"
20043 Rowe,21035927.,Timesavers Contracting,$13856.00,09/09/2015,No,3,42.444195,-83.004175,"20043 Rowe
(42.444195, -83.004175)"
19967 Rowe,21035935.,Timesavers Contracting,$11013.00,09/06/2015,No,3,42.44318,-83.004141,"19967 Rowe
(42.44318, -83.004141)"
20100 Rowe,21035885.,"313 Construction, LLC",$17241.53,10/12/2015,No,3,42.444977,-83.003517,"20100 Rowe
(42.444977, -83.003517)"
20243 Annott,21035550-1,"313 Construction, LLC",$13001.17,10/07/2015,No,3,42.446057,-83.003025,"20243 Annott
(42.446057, -83.003025)"
20011 Annott,21035570.,Blue Star,$13900.00,09/14/2015,No,3,42.443781,-83.002939,"20011 Annott
(42.443781, -83.002939)"
19945 Annott,21035578.,Timesavers Contracting,$13738.00,09/06/2015,No,3,42.442766,-83.002902,"19945 Annott
(42.442766, -83.002902)"
19935 Annott,21035580.,Timesavers Contracting,$14861.00,09/06/2015,No,3,42.442547,-83.002893,"19935 Annott
(42.442547, -83.002893)"
20010 Annott,21035511.,"313 Construction, LLC",$10995.66,10/08/2015,No,3,42.443798,-83.002251,"20010 Annott
(42.443798, -83.002251)"
19184 Strasburg,21034236.,Rickman Enterprise Group,$14880.00,07/29/2015,No,3,42.436066,-82.998189,"19184 Strasburg
(42.436066, -82.998189)"
19954 Annott,21035505.,Timesavers Contracting,$13442.00,09/06/2015,No,3,42.443003,-83.002224,"19954 Annott
(42.443003, -83.002224)"
20227 Dresden,21034814.,Farrow Group,$14240.00,12/08/2015,No,3,42.445842,-83.000576,"20227 Dresden
(42.445842, -83.000576)"
20012 Dresden,21034763.,Farrow Group,$14515.00,12/02/2015,No,3,42.443861,-82.999808,"20012 Dresden
(42.443861, -82.999808)"
19930 Dresden,21034753.,Farrow Group,$16951.50,12/02/2015,No,3,42.442579,-82.999774,"19930 Dresden
(42.442579, -82.999774)"
13411 E State Fair,21024348.,Farrow Group,$12700.00,12/04/2015,No,3,42.442382,-82.987573,"13411 E State
(42.442382, -82.987573)"
13423 E State Fair,21024350.,Farrow Group,$22500.00,12/09/2015,No,3,42.442388,-82.987321,"13423 E State
(42.442388, -82.987321)"
13431 E State Fair,21024351.,"313 Construction, LLC",$14413.18,09/21/2015,No,3,42.442391,-82.987195,"13431 E State
(42.442391, -82.987195)"
12743 Alcoy,21015861.,Homrich,$22500.00,12/16/2015,No,4,42.42409,-82.986096,"12743 Alcoy
(42.42409, -82.986096)"
12762 Alcoy,21015580.,Homrich,$17200.00,11/23/2015,No,4,42.424632,-82.986026,"12762 Alcoy
(42.424632, -82.986026)"
12735 Alcoy,21015862.,Homrich,$14800.00,11/23/2015,No,4,42.424017,-82.985985,"12735 Alcoy
(42.424017, -82.985985)"
13044 Alma,21014722.,Homrich,$11600.00,11/23/2015,No,4,42.421005,-82.985998,"13044 Alma
(42.421005, -82.985998)"
12727 Alcoy,21015863.,Homrich,$23400.00,12/17/2015,No,4,42.423925,-82.985877,"12727 Alcoy
(42.423925, -82.985877)"
12746 Alcoy,21015578.,Homrich,$14300.00,11/23/2015,No,4,42.424485,-82.985805,"12746 Alcoy
(42.424485, -82.985805)"
13039 Alma,21014726.,Homrich,$10700.00,11/23/2015,No,4,42.421468,-82.985779,"13039 Alma
(42.421468, -82.985779)"
20329 Schoenherr,21029637-8,"313 Construction, LLC",$11950.89,09/30/2015,No,3,42.447209,-82.986001,"20329 Schoenherr
(42.447209, -82.986001)"
20113 Schoenherr,21029663.,Farrow Group,$13272.00,12/03/2015,No,3,42.445617,-82.985944,"20113 Schoenherr
(42.445617, -82.985944)"
12241 Goulburn,21032502.,Rickman Enterprise Group,$21390.00,08/16/2015,No,4,42.420203,-82.988614,"12241 Goulburn
(42.420203, -82.988614)"
19765 Westphalia,21031823.,Farrow Group,$13591.00,12/09/2015,No,3,42.441392,-82.993002,"19765 Westphalia
(42.441392, -82.993002)"
19126 Westphalia,21031646.,Blue Star,$13900.00,09/05/2015,No,3,42.435255,-82.992043,"19126 Westphalia
(42.435255, -82.992043)"
19538 Fairport,21031202.,Farrow Group,$19509.00,12/02/2015,No,3,42.439029,-82.991002,"19538 Fairport
(42.439029, -82.991002)"
19821 Joann,21030779-80,"313 Construction, LLC",$15746.17,10/13/2015,No,3,42.441606,-82.990584,"19821 Joann
(42.441606, -82.990584)"
19711 Joann,21030789.,Farrow Group,$13910.00,10/21/2015,No,3,42.440706,-82.990556,"19711 Joann
(42.440706, -82.990556)"
19701 Joann,21030790.,Farrow Group,$13030.00,10/21/2015,No,3,42.440596,-82.990551,"19701 Joann
(42.440596, -82.990551)"
13404 E State Fair,21024150.,Farrow Group,$14911.00,12/04/2015,No,3,42.441899,-82.987647,"13404 E State
(42.441899, -82.987647)"
13430 E State Fair,21024146.,Blue Star,$13500.00,09/14/2015,No,3,42.441913,-82.987128,"13430 E State
(42.441913, -82.987128)"
13438 E State Fair,21024145.,Farrow Group,$13778.00,12/04/2015,No,3,42.441916,-82.986999,"13438 E State
(42.441916, -82.986999)"
19443 Schoenherr,21029751.,Farrow Group,$13580.00,12/03/2015,No,3,42.438414,-82.985663,"19443 Schoenherr
(42.438414, -82.985663)"
19213 Schoenherr,21029771.,Blue Star,$14900.00,09/05/2015,No,3,42.436591,-82.985584,"19213 Schoenherr
(42.436591, -82.985584)"
18915 Schoenherr,21029792.,Farrow Group,$13360.00,12/03/2015,No,3,42.433359,-82.985395,"18915 Schoenherr
(42.433359, -82.985395)"
18817 Schoenherr,21029799.,Blue Star,$18900.00,08/26/2015,No,3,42.432559,-82.985367,"18817 Schoenherr
(42.432559, -82.985367)"
18653 Schoenherr,21029803.,"313 Construction, LLC",$15060.54,09/25/2015,No,3,42.432175,-82.985353,"18653 Schoenherr
(42.432175, -82.985353)"
18649 Schoenherr,21029804.,Blue Star,$16600.00,08/26/2015,No,3,42.432079,-82.985351,"18649 Schoenherr
(42.432079, -82.985351)"
18613 Schoenherr,21029809.,Blue Star,$18900.00,08/25/2015,No,3,42.431518,-82.985332,"18613 Schoenherr
(42.431518, -82.985332)"
18527 Schoenherr,21029813.,Farrow Group,$13745.00,12/03/2015,No,3,42.430976,-82.985303,"18527 Schoenherr
(42.430976, -82.985303)"
12947 E Mcnichols,21020280.,Farrow Group,$13415.00,10/20/2015,No,3,42.424753,-82.991291,"12947 E Mcnichols
(42.424753, -82.991291)"
12164 Waltham,21032508.,Farrow Group,$22500.00,12/04/2015,No,4,42.420005,-82.989067,"12164 Waltham
(42.420005, -82.989067)"
12148 Waltham,21032506.,Farrow Group,$22500.00,12/09/2015,No,4,42.419853,-82.988853,"12148 Waltham
(42.419853, -82.988853)"
12257 Goulburn,21032500.,Farrow Group,$20631.00,12/09/2015,No,4,42.420354,-82.988829,"12257 Goulburn
(42.420354, -82.988829)"
12666 Westphalia,21031558.,Rickman Enterprise Group,$12940.00,07/27/2015,No,4,42.424083,-82.991519,"12666 Westphalia
(42.424083, -82.991519)"
12140 Waltham,21032505.,Farrow Group,$21200.00,12/09/2015,No,4,42.419777,-82.988746,"12140 Waltham
(42.419777, -82.988746)"
12249 Goulburn,21032501.,Farrow Group,$19630.00,12/09/2015,No,4,42.420279,-82.988722,"12249 Goulburn
(42.420279, -82.988722)"
12132 Waltham,21032504.,Farrow Group,$20290.00,12/09/2015,No,4,42.419674,-82.988708,"12132 Waltham
(42.419674, -82.988708)"
13045 Alma,21014727.,Homrich,$10400.00,11/23/2015,No,4,42.421471,-82.985668,"13045 Alma
(42.421471, -82.985668)"
13057 Alma,21014729.,Homrich,$10600.00,11/23/2015,No,4,42.421478,-82.985446,"13057 Alma
(42.421478, -82.985446)"
12050 Barlow,21033017.,Farrow Group,$22500.00,10/21/2015,No,4,42.419118,-82.989374,"12050 Barlow
(42.419118, -82.989374)"
13354 Young,21015572.,Homrich,$12900.00,12/16/2015,No,4,42.423545,-82.983913,"13354 Young
(42.423545, -82.983913)"
13534 Cedargrove,21016407.,Homrich,$12200.00,12/16/2015,No,4,42.425146,-82.983234,"13534 Cedargrove
(42.425146, -82.983234)"
14440 Tacoma,21023611.,Blue Star,$16300.00,08/24/2015,No,3,42.441443,-82.974722,"14440 Tacoma
(42.441443, -82.974722)"
14447 Tacoma,21023820.,"313 Construction, LLC",$8929.58,09/22/2015,No,3,42.441883,-82.97461,"14447 Tacoma
(42.441883, -82.97461)"
12176 Whithorn,21012420.,"Adamo Group, Inc.",$22480.00,10/12/2015,No,4,42.415107,-82.9921,"12176 Whithorn
(42.415107, -82.9921)"
12141 Flanders,21011486-94,Rickman Enterprise Group,$22100.00,08/16/2015,No,4,42.413262,-82.991149,"12141 Flanders
(42.413262, -82.991149)"
13001 Houston-Whittier,21014459.,Rickman Enterprise Group,$22250.00,09/30/2015,No,4,42.420655,-82.985421,"13001 Houston
(42.420655, -82.985421)"
14455 Tacoma,21023821.,Blue Star,$16900.00,08/21/2015,No,3,42.441886,-82.97448,"14455 Tacoma
(42.441886, -82.97448)"
14452 Tacoma,21023609.,Blue Star,$16400.00,08/24/2015,No,3,42.44145,-82.974463,"14452 Tacoma
(42.44145, -82.974463)"
14467 Tacoma,21023823.,Blue Star,$14400.00,08/21/2015,No,3,42.441893,-82.974221,"14467 Tacoma
(42.441893, -82.974221)"
14470 Novara,21022465.,Timesavers Contracting,$11250.00,09/09/2015,No,3,42.438995,-82.973902,"14470 Novara
(42.438995, -82.973902)"
14293 Rochelle,21015348.,Homrich,$15000.00,11/30/2015,No,4,42.423257,-82.975126,"14293 Rochelle
(42.423257, -82.975126)"
18944 Schoenherr,21029472.,"313 Construction, LLC",$11736.49,07/23/2015,No,3,42.4338,-82.984702,"18944 Schoenherr
(42.4338, -82.984702)"
18934 Schoenherr,21029470.,Farrow Group,$13305.00,12/03/2015,No,3,42.433581,-82.984695,"18934 Schoenherr
(42.433581, -82.984695)"
13602 Glenwood,21018162.,"313 Construction, LLC",$15799.26,07/31/2015,No,3,42.430281,-82.984738,"13602 Glenwood
(42.430281, -82.984738)"
13820 Glenwood,21018145.,DMC Consultants,$10250.00,02/11/2015,No,3,42.430355,-82.982046,"13820 Glenwood
(42.430355, -82.982046)"
